,actualarrivaltime,actualdeparturetime,aircrafttype,destination,destinationCity,destinationName,diverted,estimatedarrivaltime,filed_airspeed_kts,filed_airspeed_mach,filed_altitude,filed_departuretime,filed_ete,filed_time,ident,origin,originCity,originName,route
2,0,1538928478,E75L,KLGA,"New York, NY",LaGuardia,,1538934480,425,,350,1538926800,01:34:00,1538929036,SKW3665,KORD,"Chicago, IL",Chicago O'Hare Intl,ORD093027 GERBS J146 ETG MIP4
3,1538751234,1538743528,CRJ9,KBNA,"Nashville, TN",Nashville Intl,,1538751234,450,,360,1538743500,01:40:00,1538544383,SKW3665,KBOS,"Boston, MA",Boston Logan Intl,BLZZR4 BLZZR BAF Q406 BWZ J6 YOCKY GROAT PASLY4
4,1538664633,1538657379,CRJ9,KBNA,"Nashville, TN",Nashville Intl,,1538664633,449,,360,1538657100,02:00:00,1538658485,SKW3665,KBOS,"Boston, MA",Boston Logan Intl,BLZZR4 BLZZR BAF Q406 BWZ J6 YOCKY GROAT PASLY4
5,1538578917,1538570868,CRJ9,KBNA,"Nashville, TN",Nashville Intl,,1538578917,446,,360,1538570700,02:04:00,1538371567,SKW3665,KBOS,"Boston, MA",Boston Logan Intl,BLZZR4 BLZZR BAF Q406 BWZ J6 YOCKY GROAT PASLY4
6,1538492040,1538484256,CRJ9,KBNA,"Nashville, TN",Nashville Intl,,1538492040,449,,340,1538484300,02:13:00,1538485305,SKW3665,KBOS,"Boston, MA",Boston Logan Intl,BOSOX110005 TRIBS Q406 BWZ J6 YOCKY GROAT PASLY4
7,1538406035,1538397956,CRJ9,KBNA,"Nashville, TN",Nashville Intl,,1538406035,445,,360,1538397900,02:08:00,1538398959,SKW3665,KBOS,"Boston, MA",Boston Logan Intl,PUT014013 TRIBS Q406 BWZ J6 YOCKY GROAT PASLY4
8,1538369090,1538365500,CRJ2,KMOB,"Mobile, AL",Mobile Rgnl,,1538369090,417,,320,1538365320,01:33:00,1538112364,SKW3665,KATL,"Atlanta, GA",Hartsfield-Jackson Intl,PENCL2 JAACE BNA CITAN IGB MEI SJI
9,1538253240,1538251080,CRJ2,KFSD,"Sioux Falls, SD",Joe Foss Field,,1538253240,426,,260,1538250600,00:42:00,1538025956,SKW3665,KMSP,"Minneapolis, MN",Minneapolis/St Paul Intl,SCHEP9 SCHEP OTG FSD
10,1538195749,1538192862,CRJ2,KMOB,"Mobile, AL",Mobile Rgnl,,1538195749,431,,260,1538192520,00:59:00,1537939557,SKW3665,KATL,"Atlanta, GA",Hartsfield-Jackson Intl,POUNC2 POUNC GRGIA ARNNY SJI
11,1538109060,1538106060,CRJ2,KMOB,"Mobile, AL",Mobile Rgnl,,1538109060,432,,260,1538106120,00:47:00,1537853151,SKW3665,KATL,"Atlanta, GA",Hartsfield-Jackson Intl,POUNC2 POUNC GRGIA ARNNY SJI
12,1538057640,1538054580,CRJ1,KMOB,"Mobile, AL",Mobile Rgnl,,1538057640,343,,0,1538054820,00:50:00,1538055268,SKW3665,KATL,"Atlanta, GA",Hartsfield-Jackson Intl,
13,-1,-1,CRJ2,KMOB,"Mobile, AL",Mobile Rgnl,,-1,433,,260,1538019720,00:56:00,1537766752,SKW3665,KATL,"Atlanta, GA",Hartsfield-Jackson Intl,POUNC2 POUNC GRGIA ARNNY SJI
0,0,0,E75L,KDFW,"Dallas-Fort Worth, TX",Dallas-Fort Worth Intl,,1539123000,354,,0,1539114420,02:23:00,1538889925,ENY3615,KFAR,"Fargo, ND",Hector Intl,
1,0,0,E75L,KFAR,"Fargo, ND",Hector Intl,,1539110880,342,,0,1539102000,02:28:00,1538889925,ENY3615,KDFW,"Dallas-Fort Worth, TX",Dallas-Fort Worth Intl,
2,0,0,E75L,KDFW,"Dallas-Fort Worth, TX",Dallas-Fort Worth Intl,,1539036600,354,,0,1539028020,02:23:00,1538803548,ENY3615,KFAR,"Fargo, ND",Hector Intl,
3,0,0,E170,KFAR,"Fargo, ND",Hector Intl,,1539022662,429,,360,1539015600,02:04:00,1538803548,ENY3615,KDFW,"Dallas-Fort Worth, TX",Dallas-Fort Worth Intl,BLECO8 IRW J21 JUDGE LNK KATES FSD
4,0,0,E170,KDFW,"Dallas-Fort Worth, TX",Dallas-Fort Worth Intl,,1538950080,434,,350,1538941620,02:16:00,1538717160,ENY3615,KFAR,"Fargo, ND",Hector Intl,LNK ICT IRW IBAKE VKTRY2
5,0,1538929533,E170,KFAR,"Fargo, ND",Hector Intl,,1538938080,439,,340,1538929200,02:16:00,1538930222,ENY3615,KDFW,"Dallas-Fort Worth, TX",Dallas-Fort Worth Intl,TTT250022 BRHMA PNH GCK HLC ONL
6,1538849939,1538842965,E170,KFAR,"Fargo, ND",Hector Intl,,1538849939,426,,360,1538842800,02:00:00,1538843523,ENY3615,KDFW,"Dallas-Fort Worth, TX",Dallas-Fort Worth Intl,BLECO8 IRW J21 JUDGE LNK KATES FSD
7,1538776547,1538768279,E170,KDFW,"Dallas-Fort Worth, TX",Dallas-Fort Worth Intl,,1538776547,432,,370,1538768820,02:20:00,1538768685,ENY3615,KFAR,"Fargo, ND",Hector Intl,FSD KATES LNK JUDGE J21 IRW IBAKE VKTRY2
8,1538764260,1538757112,E170,KFAR,"Fargo, ND",Hector Intl,,1538764260,434,,340,1538756400,02:03:00,1538757604,ENY3615,KDFW,"Dallas-Fort Worth, TX",Dallas-Fort Worth Intl,TTT008012
9,1538690632,1538682311,E170,KDFW,"Dallas-Fort Worth, TX",Dallas-Fort Worth Intl,,1538690632,424,,370,1538682420,02:17:00,1538682791,ENY3615,KFAR,"Fargo, ND",Hector Intl,FSD KATES LNK JUDGE J21 IRW IBAKE VKTRY2
10,1538677728,1538670431,E170,KFAR,"Fargo, ND",Hector Intl,,1538677728,428,,360,1538670000,02:06:00,1538671585,ENY3615,KDFW,"Dallas-Fort Worth, TX",Dallas-Fort Worth Intl,TTT299014
11,1538605413,1538597502,E170,KDFW,"Dallas-Fort Worth, TX",Dallas-Fort Worth Intl,,1538605413,425,,370,1538596620,02:15:00,1538598338,ENY3615,KFAR,"Fargo, ND",Hector Intl,FSD KATES LNK JUDGE J21 IRW IBAKE VKTRY2
12,1538595235,1538585447,E170,KFAR,"Fargo, ND",Hector Intl,,1538595180,432,,340,1538585400,02:09:00,1538586504,ENY3615,KDFW,"Dallas-Fort Worth, TX",Dallas-Fort Worth Intl,ADM149010
13,1538517570,1538509850,E170,KDFW,"Dallas-Fort Worth, TX",Dallas-Fort Worth Intl,,1538517570,421,,370,1538510220,02:10:00,1538510702,ENY3615,KFAR,"Fargo, ND",Hector Intl,FSD KATES LNK JUDGE J21 IRW IBAKE VKTRY2
14,1538506979,1538499217,E170,KFAR,"Fargo, ND",Hector Intl,,1538506920,430,,360,1538499000,02:14:00,1538500234,ENY3615,KDFW,"Dallas-Fort Worth, TX",Dallas-Fort Worth Intl,ADM170044 FSD
0,0,0,A320,KATL,"Atlanta, GA",Hartsfield-Jackson Intl,,1539108600,350,,0,1539102060,01:49:00,1538889929,DAL2310,KDFW,"Dallas-Fort Worth, TX",Dallas-Fort Worth Intl,
1,0,0,A320,KDFW,"Dallas-Fort Worth, TX",Dallas-Fort Worth Intl,,1539098160,326,,0,1539091140,01:57:00,1538889929,DAL2310,KATL,"Atlanta, GA",Hartsfield-Jackson Intl,
2,0,0,A320,KATL,"Atlanta, GA",Hartsfield-Jackson Intl,,1539022136,462,,350,1539015660,01:45:00,1538803551,DAL2310,KDFW,"Dallas-Fort Worth, TX",Dallas-Fort Worth Intl,FORCK2 FORCK ELD MEI DUUCK ORRKK HOBTT2
3,0,0,A320,KDFW,"Dallas-Fort Worth, TX",Dallas-Fort Worth Intl,,1539011760,460,,360,1539004740,01:57:00,1538803551,DAL2310,KATL,"Atlanta, GA",Hartsfield-Jackson Intl,KAJIN2 STNGA MLU YUYUN BEREE1
4,0,1538929442,A320,KATL,"Atlanta, GA",Hartsfield-Jackson Intl,,1538935440,461,,350,1538929260,01:37:00,1538929972,DAL2310,KDFW,"Dallas-Fort Worth, TX",Dallas-Fort Worth Intl,FORCK2 FORCK ELD MEI DUUCK ORRKK GNDLF2
5,1538924547,1538918449,A320,KDFW,"Dallas-Fort Worth, TX",Dallas-Fort Worth Intl,,1538924547,465,,340,1538918340,01:45:00,1538918972,DAL2310,KATL,"Atlanta, GA",Hartsfield-Jackson Intl,KAJIN2 STNGA MLU YUYUN BEREE1
6,1538849176,1538843178,A320,KATL,"Atlanta, GA",Hartsfield-Jackson Intl,,1538849176,462,,350,1538842860,01:39:00,1538843721,DAL2310,KDFW,"Dallas-Fort Worth, TX",Dallas-Fort Worth Intl,FORCK2 FORCK ELD MEI DUUCK ORRKK GNDLF2
7,1538836750,1538830375,A320,KDFW,"Dallas-Fort Worth, TX",Dallas-Fort Worth Intl,,1538836750,460,,360,1538829900,01:38:00,1538830895,DAL2310,KATL,"Atlanta, GA",Hartsfield-Jackson Intl,ATL282021 MLU YUYUN BEREE1
8,1538762791,1538756899,A320,KATL,"Atlanta, GA",Hartsfield-Jackson Intl,,1538762791,462,,350,1538756460,01:42:00,1538757449,DAL2310,KDFW,"Dallas-Fort Worth, TX",Dallas-Fort Worth Intl,FORCK2 FORCK ELD MEI DUUCK ORRKK HOBTT2
9,1538751788,1538745721,A320,KDFW,"Dallas-Fort Worth, TX",Dallas-Fort Worth Intl,,1538751788,469,,300,1538745540,01:30:00,1538746258,DAL2310,KATL,"Atlanta, GA",Hartsfield-Jackson Intl,KAJIN2 STNGA MLU YUYUN WHINY4
10,1538676287,1538670072,A320,KATL,"Atlanta, GA",Hartsfield-Jackson Intl,,1538676287,462,,350,1538670060,01:44:00,1538671316,DAL2310,KDFW,"Dallas-Fort Worth, TX",Dallas-Fort Worth Intl,TXK217046 FORCK MEI DUUCK ORRKK HOBTT2
11,1538665128,1538659325,A320,KDFW,"Dallas-Fort Worth, TX",Dallas-Fort Worth Intl,,1538665128,463,,340,1538659140,01:34:00,1538660549,DAL2310,KATL,"Atlanta, GA",Hartsfield-Jackson Intl,KAJIN2 STNGA MLU YUYUN BEREE1
12,1538589912,1538583917,A320,KATL,"Atlanta, GA",Hartsfield-Jackson Intl,,1538589912,462,,350,1538583660,01:40:00,1538585129,DAL2310,KDFW,"Dallas-Fort Worth, TX",Dallas-Fort Worth Intl,FORCK2 FORCK ELD MEI DUUCK ORRKK HOBTT2
13,1538579017,1538572982,A320,KDFW,"Dallas-Fort Worth, TX",Dallas-Fort Worth Intl,,1538579017,461,,360,1538572740,01:39:00,1538574082,DAL2310,KATL,"Atlanta, GA",Hartsfield-Jackson Intl,KAJIN2 STNGA MLU YUYUN BEREE1
14,1538503279,1538497310,A320,KATL,"Atlanta, GA",Hartsfield-Jackson Intl,,1538503279,460,,370,1538497260,01:37:00,1538498377,DAL2310,KDFW,"Dallas-Fort Worth, TX",Dallas-Fort Worth Intl,FORCK2 FORCK ELD MEI DUUCK ORRKK GNDLF2
0,0,0,CRJ9,KDFW,"Dallas-Fort Worth, TX",Dallas-Fort Worth Intl,,1539118500,351,,0,1539111600,01:55:00,1538889925,ASH5781,MMSP,"San Luis Potosi, San Luis Potosi",Ponciano Arriaga Int'l,
1,0,0,CRJ9,MMSP,"San Luis Potosi, San Luis Potosi",Ponciano Arriaga Int'l,,1539108000,351,,0,1539101100,01:55:00,1538889931,ASH5781,KDFW,"Dallas-Fort Worth, TX",Dallas-Fort Worth Intl,
2,0,0,CRJ9,KDFW,"Dallas-Fort Worth, TX",Dallas-Fort Worth Intl,,1539032100,351,,0,1539025200,01:55:00,1538803548,ASH5781,MMSP,"San Luis Potosi, San Luis Potosi",Ponciano Arriaga Int'l,
3,0,0,CRJ9,MMSP,"San Luis Potosi, San Luis Potosi",Ponciano Arriaga Int'l,,1539020711,459,,360,1539014700,01:46:00,1538803554,ASH5781,KDFW,"Dallas-Fort Worth, TX",Dallas-Fort Worth Intl,NELYN5 SAT NLD UJ40 SLW UJ31 SLP
4,0,0,CRJ9,KDFW,"Dallas-Fort Worth, TX",Dallas-Fort Worth Intl,,1538945700,455,,370,1538938800,01:55:00,1538717160,ASH5781,MMSP,"San Luis Potosi, San Luis Potosi",Ponciano Arriaga Int'l,SLP UJ45 MTY UJ11E RIKAN UJ11E NLD SAT GUTZZ BOOVE4
5,0,1538929504,CRJ9,MMSP,"San Luis Potosi, San Luis Potosi",Ponciano Arriaga Int'l,,1538935860,460,,360,1538928300,01:45:00,1538929931,ASH5781,KDFW,"Dallas-Fort Worth, TX",Dallas-Fort Worth Intl,NELYN5 SAT NLD UJ40 SLW UJ31 SLP
6,1538853660,1538853660,CRJ9,KDFW,"Dallas-Fort Worth, TX",Dallas-Fort Worth Intl,,1538860200,452,,390,1538852400,01:43:00,1538630793,ASH5781,MMSP,"San Luis Potosi, San Luis Potosi",Ponciano Arriaga Int'l,NLD SAT GUTZZ BOOVE4
7,1538848560,1538842235,CRJ9,MMSP,"San Luis Potosi, San Luis Potosi",Ponciano Arriaga Int'l,,1538848560,461,,360,1538841900,01:55:00,1538630793,ASH5781,KDFW,"Dallas-Fort Worth, TX",Dallas-Fort Worth Intl,NELYN5 SAT NLD UJ40 SLW UJ31 SLP
8,1538774637,1538768250,CRJ9,KDFW,"Dallas-Fort Worth, TX",Dallas-Fort Worth Intl,,1538774637,458,,350,1538766000,01:46:00,1538768559,ASH5781,MMSP,"San Luis Potosi, San Luis Potosi",Ponciano Arriaga Int'l,SLP UJ45 MTY UJ11E RIKAN UJ11E NLD SAT GUTZZ BOOVE4
9,1538763007,1538757171,CRJ9,MMSP,"San Luis Potosi, San Luis Potosi",Ponciano Arriaga Int'l,,1538763007,460,,360,1538755500,01:38:00,1538757642,ASH5781,KDFW,"Dallas-Fort Worth, TX",Dallas-Fort Worth Intl,NELYN5 SAT NLD UJ40 SLW UJ31 SLP
10,1538685858,1538679312,CRJ9,KDFW,"Dallas-Fort Worth, TX",Dallas-Fort Worth Intl,,1538685858,458,,350,1538679600,01:45:00,1538680002,ASH5781,MMSP,"San Luis Potosi, San Luis Potosi",Ponciano Arriaga Int'l,SLP UJ45 MTY UJ11E RIKAN UJ11E NLD SAT GUTZZ BOOVE4
11,1538676247,1538669890,CRJ9,MMSP,"San Luis Potosi, San Luis Potosi",Ponciano Arriaga Int'l,,1538676247,460,,340,1538669100,01:33:00,1538670966,ASH5781,KDFW,"Dallas-Fort Worth, TX",Dallas-Fort Worth Intl,NELYN5 SAT NLD UJ40 SLW UJ31 SLP
12,1538600021,1538593522,CRJ9,KDFW,"Dallas-Fort Worth, TX",Dallas-Fort Worth Intl,,1538600021,457,,350,1538593200,01:45:00,1538594203,ASH5781,MMSP,"San Luis Potosi, San Luis Potosi",Ponciano Arriaga Int'l,SLP UJ45 MTY UJ11E RIKAN UJ11E NLD SAT GUTZZ BOOVE4
13,1538590080,1538584446,CRJ9,MMSP,"San Luis Potosi, San Luis Potosi",Ponciano Arriaga Int'l,,1538590080,459,,340,1538582700,01:38:00,1538371569,ASH5781,KDFW,"Dallas-Fort Worth, TX",Dallas-Fort Worth Intl,NELYN5 SAT NLD UJ40 SLW UJ31 SLP
14,1538513087,1538506834,CRJ9,KDFW,"Dallas-Fort Worth, TX",Dallas-Fort Worth Intl,,1538513087,457,,350,1538506800,01:47:00,1538507660,ASH5781,MMSP,"San Luis Potosi, San Luis Potosi",Ponciano Arriaga Int'l,SLP UJ45 MTY UJ11E RIKAN UJ11E NLD SAT GUTZZ BOOVE4
0,0,0,E135,KDFW,"Dallas-Fort Worth, TX",Dallas-Fort Worth Intl,,1539117900,332,,0,1539112200,01:35:00,1538889927,ENY3385,MMCU,"Chihuahua, Chihuahua",General Roberto Fierro Villalobos Int'l,
1,0,0,E135,MMCU,"Chihuahua, Chihuahua",General Roberto Fierro Villalobos Int'l,,1539108480,292,,0,1539102000,01:48:00,1538889927,ENY3385,KDFW,"Dallas-Fort Worth, TX",Dallas-Fort Worth Intl,
2,0,0,E135,KDFW,"Dallas-Fort Worth, TX",Dallas-Fort Worth Intl,,1539031500,332,,0,1539025800,01:35:00,1538803550,ENY3385,MMCU,"Chihuahua, Chihuahua",General Roberto Fierro Villalobos Int'l,
3,0,0,E145,MMCU,"Chihuahua, Chihuahua",General Roberto Fierro Villalobos Int'l,,1539021057,427,,360,1539015600,01:35:00,1538803550,ENY3385,KDFW,"Dallas-Fort Worth, TX",Dallas-Fort Worth Intl,WORTH1 ABI SJT DIANT MRTHN AMUKI
4,0,0,E135,KDFW,"Dallas-Fort Worth, TX",Dallas-Fort Worth Intl,,1538945100,430,,370,1538939400,01:35:00,1538717160,ENY3385,MMCU,"Chihuahua, Chihuahua",General Roberto Fierro Villalobos Int'l,XMRF V81 MRF SJT GEEKY BOOVE4
5,0,1538929380,E135,MMCU,"Chihuahua, Chihuahua",General Roberto Fierro Villalobos Int'l,,1538935620,434,,360,1538929200,01:57:00,1538717166,ENY3385,KDFW,"Dallas-Fort Worth, TX",Dallas-Fort Worth Intl,WSTEX2 DOSXX FST V81 CUU
6,1538857920,1538852995,E135,KDFW,"Dallas-Fort Worth, TX",Dallas-Fort Worth Intl,,1538857920,433,,370,1538853000,01:27:00,1538853490,ENY3385,MMCU,"Chihuahua, Chihuahua",General Roberto Fierro Villalobos Int'l,XMRF V81 MRF SJT GEEKY BOOVE4
7,1538849146,1538843001,E135,MMCU,"Chihuahua, Chihuahua",General Roberto Fierro Villalobos Int'l,,1538849146,430,,360,1538842800,01:34:00,1538843609,ENY3385,KDFW,"Dallas-Fort Worth, TX",Dallas-Fort Worth Intl,WSTEX2 DOSXX FST V81 CUU
8,1538771220,1538765940,E135,KDFW,"Dallas-Fort Worth, TX",Dallas-Fort Worth Intl,,1538771220,438,,370,1538766600,01:36:00,1538544379,ENY3385,MMCU,"Chihuahua, Chihuahua",General Roberto Fierro Villalobos Int'l,XMRF V81 MRF SJT GEEKY BOOVE4
9,1538762040,1538756598,E135,MMCU,"Chihuahua, Chihuahua",General Roberto Fierro Villalobos Int'l,,1538762040,422,,360,1538756400,01:33:00,1538544386,ENY3385,KDFW,"Dallas-Fort Worth, TX",Dallas-Fort Worth Intl,WSTEX2 DOSXX FST V81 CUU
10,1538685185,1538679536,E135,KDFW,"Dallas-Fort Worth, TX",Dallas-Fort Worth Intl,,1538685185,434,,370,1538680200,01:32:00,1538681047,ENY3385,MMCU,"Chihuahua, Chihuahua",General Roberto Fierro Villalobos Int'l,DILLI171120 SJT GEEKY BOOVE4
11,1538675799,1538670733,E135,MMCU,"Chihuahua, Chihuahua",General Roberto Fierro Villalobos Int'l,,1538675799,431,,320,1538670000,01:36:00,1538672176,ENY3385,KDFW,"Dallas-Fort Worth, TX",Dallas-Fort Worth Intl,TTT243032 RBBIT WSTEX2 DOSXX FST V81 CUU
12,1538598840,1538593380,E135,KDFW,"Dallas-Fort Worth, TX",Dallas-Fort Worth Intl,,1538598840,434,,370,1538593260,01:36:00,1538371563,ENY3385,MMCU,"Chihuahua, Chihuahua",General Roberto Fierro Villalobos Int'l,XMRF V81 MRF SJT GEEKY BOOVE4
13,1538590140,1538584588,E135,MMCU,"Chihuahua, Chihuahua",General Roberto Fierro Villalobos Int'l,,1538590140,445,,360,1538583600,01:34:00,1538371563,ENY3385,KDFW,"Dallas-Fort Worth, TX",Dallas-Fort Worth Intl,WSTEX2 DOSXX FST V81 CUU
14,1538512333,1538506815,E135,KDFW,"Dallas-Fort Worth, TX",Dallas-Fort Worth Intl,,1538512333,434,,370,1538506860,01:30:00,1538507886,ENY3385,MMCU,"Chihuahua, Chihuahua",General Roberto Fierro Villalobos Int'l,2921N/10510W ALKEM V81 MRF SJT GEEKY BOOVE4
0,0,0,CRJ9,KDFW,"Dallas-Fort Worth, TX",Dallas-Fort Worth Intl,,1539121860,367,,0,1539113880,02:13:00,1538889926,ASH5783,MMMM,"Morelia, Michoacan",General Francisco J. Mujica Int'l,
1,0,0,CRJ9,MMMM,"Morelia, Michoacan",General Francisco J. Mujica Int'l,,1539109680,354,,0,1539101400,02:18:00,1538889926,ASH5783,KDFW,"Dallas-Fort Worth, TX",Dallas-Fort Worth Intl,
2,0,0,CRJ9,KDFW,"Dallas-Fort Worth, TX",Dallas-Fort Worth Intl,,1539035460,367,,0,1539027480,02:13:00,1538803550,ASH5783,MMMM,"Morelia, Michoacan",General Francisco J. Mujica Int'l,
3,0,0,CRJ9,MMMM,"Morelia, Michoacan",General Francisco J. Mujica Int'l,,1539023280,461,,340,1539015000,02:18:00,1538803550,ASH5783,KDFW,"Dallas-Fort Worth, TX",Dallas-Fort Worth Intl,NELYN5 SAT LRD J22 NLD UJ11 MTY UJ81 URSUR UQ101 QET UJ17 MLM
4,0,0,CRJ9,KDFW,"Dallas-Fort Worth, TX",Dallas-Fort Worth Intl,,1538949060,448,,390,1538941080,02:13:00,1538717160,ASH5783,MMMM,"Morelia, Michoacan",General Francisco J. Mujica Int'l,MLM UJ40 SLP UJ45 MTY UJ11E RIKAN UJ11E NLD J22 LRD J21 SAT GUTZZ BOOVE4
5,0,1538929359,CRJ9,MMMM,"Morelia, Michoacan",General Francisco J. Mujica Int'l,,1538936520,456,,380,1538928600,02:08:00,1538929745,ASH5783,KDFW,"Dallas-Fort Worth, TX",Dallas-Fort Worth Intl,NELYN5 SAT LRD J22 NLD UJ11 MTY UJ81 URSUR UQ101 QET UJ17 MLM
6,1538861773,1538854440,CRJ9,KDFW,"Dallas-Fort Worth, TX",Dallas-Fort Worth Intl,,1538861773,449,,410,1538854680,02:06:00,1538854815,ASH5783,MMMM,"Morelia, Michoacan",General Francisco J. Mujica Int'l,MLM UJ40 SLP UJ45 MTY UJ11E RIKAN UJ11E NLD J22 LRD J21 SAT GUTZZ BOOVE4
7,1538850780,1538843460,CRJ9,MMMM,"Morelia, Michoacan",General Francisco J. Mujica Int'l,,1538850960,461,,360,1538842200,01:59:00,1538843945,ASH5783,KDFW,"Dallas-Fort Worth, TX",Dallas-Fort Worth Intl,NELYN5 SAT LRD J22 NLD UJ11 MTY UJ81 URSUR UQ101 QET UJ17 MLM
8,1538775002,1538767440,CRJ9,KDFW,"Dallas-Fort Worth, TX",Dallas-Fort Worth Intl,,1538775002,452,,390,1538768280,02:10:00,1538767789,ASH5783,MMMM,"Morelia, Michoacan",General Francisco J. Mujica Int'l,MLM UJ40 SLP UJ45 MTY UJ11E RIKAN UJ11E NLD J22 LRD J21 SAT GUTZZ BOOVE4
9,1538764200,1538757066,CRJ9,MMMM,"Morelia, Michoacan",General Francisco J. Mujica Int'l,,1538764200,460,,340,1538755800,01:53:00,1538757604,ASH5783,KDFW,"Dallas-Fort Worth, TX",Dallas-Fort Worth Intl,TTT178027 PRIZE NELYN5 SAT LRD J22 NLD UJ11 MTY UJ81 URSUR UQ101 AVURI UQ101 ULUAS UQ101 QET UJ17 MLM
10,1538690558,1538682840,CRJ9,KDFW,"Dallas-Fort Worth, TX",Dallas-Fort Worth Intl,,1538690558,435,,360,1538681880,02:09:00,1538683223,ASH5783,MMMM,"Morelia, Michoacan",General Francisco J. Mujica Int'l,MLM UJ40 SLP UJ45 MTY UJ11E RIKAN UJ11E NLD J22 LRD J21 SAT GUTZZ BOOVE4
11,1538679840,1538672819,CRJ9,MMMM,"Morelia, Michoacan",General Francisco J. Mujica Int'l,,1538679720,462,,340,1538669400,02:01:00,1538673968,ASH5783,KDFW,"Dallas-Fort Worth, TX",Dallas-Fort Worth Intl,NELYN5 SAT LRD J22 NLD UJ11 MTY UJ81 URSUR UQ101 QET UJ17 MLM
12,1538602130,1538594400,CRJ9,KDFW,"Dallas-Fort Worth, TX",Dallas-Fort Worth Intl,,1538602130,435,,360,1538593800,02:08:00,1538595270,ASH5783,MMMM,"Morelia, Michoacan",General Francisco J. Mujica Int'l,MLM UJ40 SLP UJ45 MTY UJ11E RIKAN UJ11E NLD J22 LRD J21 SAT GUTZZ BOOVE4
