,ident,aircrafttype,filed_ete,filed_time,filed_departuretime,filed_airspeed_kts,filed_airspeed_mach,filed_altitude,route,actualdeparturetime,estimatedarrivaltime,actualarrivaltime,diverted,origin,destination,originName,originCity,destinationName,destinationCity
DAL2411,DAL2411,B712,01:58:00,1538544383,1538743620,460,,320,BARII1 AYRTN IIU J39 BNA MEI RYTHM4,1538743765,1538751180,1538751180,,KDTW,KMSY,Detroit Metro Wayne Co,"Detroit, MI",New Orleans Intl,"New Orleans, LA"
DAL2411,DAL2411,B712,02:03:00,1538457939,1538668680,455,,330,SQS J35 MEM J29 PXV WWODD LECTR1,1538668440,1538675562,1538675562,,KMSY,KDTW,New Orleans Intl,"New Orleans, LA",Detroit Metro Wayne Co,"Detroit, MI"
DAL2411,DAL2411,B712,01:59:00,1538457939,1538657220,452,,340,BARII1 AYRTN IIU J39 BNA MEI RYTHM4,1538657640,1538664786,1538664786,,KDTW,KMSY,Detroit Metro Wayne Co,"Detroit, MI",New Orleans Intl,"New Orleans, LA"
DAL2411,DAL2411,B712,02:09:00,1538371567,1538582280,455,,330,SQS J35 MEM J29 PXV WWODD HANBL1,1538581800,1538589239,1538589239,,KMSY,KDTW,New Orleans Intl,"New Orleans, LA",Detroit Metro Wayne Co,"Detroit, MI"
DAL2411,DAL2411,B712,01:54:00,1538371567,1538570820,449,,340,BARII1 AYRTN IIU J39 BNA MEI RYTHM4,1538570898,1538577960,1538577960,,KDTW,KMSY,Detroit Metro Wayne Co,"Detroit, MI",New Orleans Intl,"New Orleans, LA"
DAL2411,DAL2411,B712,02:08:00,1538285157,1538495880,455,,330,SQS J35 MEM J29 PXV WWODD HANBL1,1538495644,1538503144,1538503144,,KMSY,KDTW,New Orleans Intl,"New Orleans, LA",Detroit Metro Wayne Co,"Detroit, MI"
DAL2411,DAL2411,B712,02:00:00,1538285157,1538484420,448,,340,BARII1 AYRTN IIU J39 BNA MEI RYTHM4,1538484360,1538491680,1538491716,,KDTW,KMSY,Detroit Metro Wayne Co,"Detroit, MI",New Orleans Intl,"New Orleans, LA"
DAL2411,DAL2411,B712,02:17:00,1538198748,1538409480,454,,330,SQS J35 MEM J29 PXV WWODD LECTR1,1538410980,1538418120,1538418120,,KMSY,KDTW,New Orleans Intl,"New Orleans, LA",Detroit Metro Wayne Co,"Detroit, MI"
DAL2411,DAL2411,B712,01:56:00,1538198748,1538398020,452,,320,BARII1 AYRTN IIU J39 BNA MEI RYTHM4,1538400300,1538407534,1538407534,,KDTW,KMSY,Detroit Metro Wayne Co,"Detroit, MI",New Orleans Intl,"New Orleans, LA"
DAL2411,DAL2411,B712,02:00:00,1538112352,1538322900,454,,330,SQS J35 MEM J29 PXV WWODD LECTR1,1538322692,1538329761,1538329761,,KMSY,KDTW,New Orleans Intl,"New Orleans, LA",Detroit Metro Wayne Co,"Detroit, MI"
DAL2411,DAL2411,B712,01:55:00,1538112352,1538311500,453,,320,BARII1 AYRTN IIU J39 BNA MEI RYTHM4,1538311500,1538318940,1538318940,,KDTW,KMSY,Detroit Metro Wayne Co,"Detroit, MI",New Orleans Intl,"New Orleans, LA"
SKW4138,SKW4138,CRJ7,00:42:00,1538717173,1538921460,165,,0,,0,1538923980,0,,KCAK,KDTW,Akron-Canton Rgnl,"Akron, OH",Detroit Metro Wayne Co,"Detroit, MI"
SKW4138,SKW4138,CRJ7,00:41:00,1538717163,1538916300,169,,0,,0,1538918760,0,,KDTW,KCAK,Detroit Metro Wayne Co,"Detroit, MI",Akron-Canton Rgnl,"Akron, OH"
SKW4138,SKW4138,CRJ7,00:52:00,1538630804,1538848680,365,,140,WHHAT BONZZ1,0,1538851800,0,,KCAK,KDTW,Akron-Canton Rgnl,"Akron, OH",Detroit Metro Wayne Co,"Detroit, MI"
SKW4138,SKW4138,CRJ7,00:37:00,1538630800,1538842820,360,,150,WINNZ BRWNZ1,0,1538845060,0,,KDTW,KCAK,Detroit Metro Wayne Co,"Detroit, MI",Akron-Canton Rgnl,"Akron, OH"
SKW4138,SKW4138,CRJ2,00:32:00,1538544386,1538748660,374,,140,WHHAT KLYNK1,1538748263,1538749920,1538749920,,KCAK,KDTW,Akron-Canton Rgnl,"Akron, OH",Detroit Metro Wayne Co,"Detroit, MI"
SKW4138,SKW4138,CRJ2,00:26:00,1538544383,1538743500,380,,150,WINNZ BRWNZ1,1538743500,1538745496,1538745496,,KDTW,KCAK,Detroit Metro Wayne Co,"Detroit, MI",Akron-Canton Rgnl,"Akron, OH"
SKW4138,SKW4138,CRJ2,00:26:00,1538457949,1538662260,375,,140,WHHAT BONZZ1,1538661806,1538663700,1538663700,,KCAK,KDTW,Akron-Canton Rgnl,"Akron, OH",Detroit Metro Wayne Co,"Detroit, MI"
SKW4138,SKW4138,CRJ2,00:23:00,1538457939,1538657100,381,,150,WINNZ BRWNZ1,1538657640,1538659301,1538659301,,KDTW,KCAK,Detroit Metro Wayne Co,"Detroit, MI",Akron-Canton Rgnl,"Akron, OH"
SKW4138,SKW4138,CRJ2,00:27:00,1538371577,1538575860,373,,140,WHHAT BONZZ1,1538575532,1538577480,1538577488,,KCAK,KDTW,Akron-Canton Rgnl,"Akron, OH",Detroit Metro Wayne Co,"Detroit, MI"
SKW4138,SKW4138,CRJ2,00:24:00,1538371567,1538570700,379,,150,WINNZ BRWNZ1,1538571628,1538573245,1538573245,,KDTW,KCAK,Detroit Metro Wayne Co,"Detroit, MI",Akron-Canton Rgnl,"Akron, OH"
SKW4138,SKW4138,CRJ2,00:36:00,1538285160,1538489460,373,,140,WHHAT BONZZ1,1538489280,1538491140,1538491153,,KCAK,KDTW,Akron-Canton Rgnl,"Akron, OH",Detroit Metro Wayne Co,"Detroit, MI"
SKW4138,SKW4138,CRJ2,00:24:00,1538285157,1538484300,379,,150,WINNZ BRWNZ1,1538484668,1538486284,1538486284,,KDTW,KCAK,Detroit Metro Wayne Co,"Detroit, MI",Akron-Canton Rgnl,"Akron, OH"
SKW4138,SKW4138,CRJ2,00:32:00,1538198748,1538403060,373,,140,WHHAT BONZZ1,1538402580,1538404500,1538404500,,KCAK,KDTW,Akron-Canton Rgnl,"Akron, OH",Detroit Metro Wayne Co,"Detroit, MI"
SKW4138,SKW4138,CRJ2,00:16:00,1538198748,1538397900,379,,150,WINNZ BRWNZ1,1538397980,1538399460,1538399460,,KDTW,KCAK,Detroit Metro Wayne Co,"Detroit, MI",Akron-Canton Rgnl,"Akron, OH"
SKW4138,SKW4138,E75L,01:26:00,1538112352,1538317260,354,,230,LUCYL5 LUCYL PXT KORRY4,1538317620,1538320586,1538320586,,KRIC,KLGA,Richmond Intl,"Richmond, VA",LaGuardia,"New York, NY"
DAL957,DAL957,A321,01:22:00,1538630797,1538829600,456,,370,TBIRD2 SHEDS ORL J81 CHESN LAIRI LARZZ JJEDI2,0,1538834520,0,,KPBI,KATL,Palm Beach Intl,"West Palm Beach, FL",Hartsfield-Jackson Intl,"Atlanta, GA"
DAL957,DAL957,B752,03:44:00,1538544384,1538765100,468,,370,FINZZ2 BEALE BAWER HVE JNC GLL SNY ONL BAE PORZL KKISS1,1538765460,1538778973,1538765460,,KSNA,KDTW,John Wayne,"Santa Ana, CA",Detroit Metro Wayne Co,"Detroit, MI"
DAL957,DAL957,B752,04:25:00,1538544384,1538743860,477,,320,KAYLN1 SMUUV OBK J100 OBH LBF RLG HVE BLD NATEE DSNEE4,1538743800,1538759755,1538759755,,KDTW,KSNA,Detroit Metro Wayne Co,"Detroit, MI",John Wayne,"Santa Ana, CA"
DAL957,DAL957,B752,03:33:00,1538681433,1538678700,455,,370,TRM229016 GUP FTI GCK J18 JOT GIJ HOSSA VCTRZ1,1538680298,1538692920,1538692920,,KSNA,KDTW,John Wayne,"Santa Ana, CA",Detroit Metro Wayne Co,"Detroit, MI"
DAL957,DAL957,B752,04:25:00,1538658619,1538657460,478,,320,4227N/08454W PMM091044 PIA J96 IRK STJ SLN J96 GUP DRK HIMDU DSNEE4,1538657590,1538673705,1538673705,,KDTW,KSNA,Detroit Metro Wayne Co,"Detroit, MI",John Wayne,"Santa Ana, CA"
DAL957,DAL957,B752,03:30:00,1538371567,1538592300,460,,370,FINZZ2 BEALE BAWER Q114 BUGGG DBL J60 DVV LBF OBH NITWT TNU CID JOT SAMPL VCTRZ1,1538592660,1538605519,1538605519,,KSNA,KDTW,John Wayne,"Santa Ana, CA",Detroit Metro Wayne Co,"Detroit, MI"
DAL957,DAL957,B752,04:26:00,1538371567,1538571060,455,,380,BARII1 AYRTN VHP BIB SGF J8 IFI PNH ONM PXR BXK EMLLD DSNEE4,1538571696,1538587852,1538571696,,KDTW,KSNA,Detroit Metro Wayne Co,"Detroit, MI",John Wayne,"Santa Ana, CA"
DAL957,DAL957,B752,03:39:00,1538506884,1538505900,458,,370,FINZZ2 BEALE BAWER Q114 BUGGG DBL J60 HCT OVR DSM IOW J60 JOT SAMPL VCTRZ1,1538505875,1538518920,1538518920,,KSNA,KDTW,John Wayne,"Santa Ana, CA",Detroit Metro Wayne Co,"Detroit, MI"
DAL957,DAL957,B752,04:07:00,1538486143,1538484660,475,,320,KAYLN1 SMUUV JOT J26 MCI GCK TBE GUP DRK HIMDU DSNEE4,1538485090,1538500808,1538500808,,KDTW,KSNA,Detroit Metro Wayne Co,"Detroit, MI",John Wayne,"Santa Ana, CA"
DAL957,DAL957,B752,04:02:00,1538198748,1538419500,456,,370,FINZZ2 BEALE BAWER Q114 BUGGG HLC MCI IRK BDF JOT SAMPL HAYLL1,1538420820,1538434200,1538434200,,KSNA,KDTW,John Wayne,"Santa Ana, CA",Detroit Metro Wayne Co,"Detroit, MI"
DAL957,DAL957,B752,04:17:00,1538198748,1538398260,472,,320,KAYLN1 SMUUV GIJ BDF J26 MCI CIM GUP DRK HIMDU DSNEE4,1538399402,1538414527,1538414527,,KDTW,KSNA,Detroit Metro Wayne Co,"Detroit, MI",John Wayne,"Santa Ana, CA"
DAL957,DAL957,B752,03:29:00,1538112353,1538332980,459,,370,FINZZ2 BEALE BAWER Q114 BUGGG DBL J60 DVV LBF OBH NITWT TNU CID JOT SAMPL HAYLL1,1538333280,1538345940,1538345940,,KSNA,KDTW,John Wayne,"Santa Ana, CA",Detroit Metro Wayne Co,"Detroit, MI"
DAL957,DAL957,B752,04:17:00,1538112353,1538312100,476,,320,KAYLN1 KAINR OBK IRK J96 GUP DRK HIMDU DSNEE4,1538312873,1538328373,1538328373,,KDTW,KSNA,Detroit Metro Wayne Co,"Detroit, MI",John Wayne,"Santa Ana, CA"
DAL957,DAL957,B712,01:54:00,1538025957,1538253000,445,,330,ZMBRO7 ODI J30 JOT BVT J89 IIU SKYWA FILPZ3,1538253060,1538260384,1538253060,,KMSP,KCLT,Minneapolis/St Paul Intl,"Minneapolis, MN",Charlotte/Douglas Intl,"Charlotte, NC"
DAL957,DAL957,B752,03:39:00,1538168513,1538160180,468,,350,HCT244109 JOT SAMPL VCTRZ1,1538161087,1538174880,1538174880,,KSNA,KDTW,John Wayne,"Santa Ana, CA",Detroit Metro Wayne Co,"Detroit, MI"
GJS6176,GJS6176,CRJ7,01:25:00,1538717163,1538916960,281,,0,,0,1538922060,0,,KDTW,KRIC,Detroit Metro Wayne Co,"Detroit, MI",Richmond Intl,"Richmond, VA"
GJS6176,GJS6176,CRJ7,01:07:00,1538630797,1538844900,481,,330,BWALL1 JLENA HMV SUBWY,0,1538848979,0,,KGSP,KDTW,Greenville/Spartanburg Intl,"Greer, SC",Detroit Metro Wayne Co,"Detroit, MI"
GJS6176,GJS6176,CRJ7,01:28:00,1538630797,1538830260,477,,360,CLVIN1 STAZE FLM HMV SUG UNMAN,0,1538835540,0,,KDTW,KGSP,Detroit Metro Wayne Co,"Detroit, MI",Greenville/Spartanburg Intl,"Greer, SC"
GJS6176,GJS6176,CRJ7,01:08:00,1538753613,1538752920,490,,300,FAK262008 JAMOX BONZZ1,1538752999,1538757240,1538757240,,KRIC,KDTW,Richmond Intl,"Richmond, VA",Detroit Metro Wayne Co,"Detroit, MI"
GJS6176,GJS6176,CRJ7,00:57:00,1538745295,1538744160,486,,310,LIDDS1 GRIVY NUSMM MOL SPIDR3,1538744686,1538748881,1538748881,,KDTW,KRIC,Detroit Metro Wayne Co,"Detroit, MI",Richmond Intl,"Richmond, VA"
GJS6176,GJS6176,CRJ7,01:09:00,1538667969,1538666520,468,,340,GVE263061 TARCI JAMOX BONZZ1,1538666501,1538671080,1538671080,,KRIC,KDTW,Richmond Intl,"Richmond, VA",Detroit Metro Wayne Co,"Detroit, MI"
GJS6176,GJS6176,CRJ7,01:03:00,1538658805,1538657760,463,,310,SVM120046 ZEYOU LIDDS1 GRIVY NUSMM MOL SPIDR3,1538657520,1538661478,1538661478,,KDTW,KRIC,Detroit Metro Wayne Co,"Detroit, MI",Richmond Intl,"Richmond, VA"
GJS6176,GJS6176,CRJ7,01:14:00,1538371567,1538580120,490,,280,KALLI4 MOL J24 TARCI JAMOX BONZZ1,1538579627,1538584080,1538584080,,KRIC,KDTW,Richmond Intl,"Richmond, VA",Detroit Metro Wayne Co,"Detroit, MI"
GJS6176,GJS6176,CRJ7,01:07:00,1538572786,1538571360,483,,310,LIDDS1 GRIVY NUSMM MOL SPIDR3,1538571720,1538575650,1538575650,,KDTW,KRIC,Detroit Metro Wayne Co,"Detroit, MI",Richmond Intl,"Richmond, VA"
GJS6176,GJS6176,CRJ7,01:14:00,1538445645,1538503500,319,,0,,-1,-1,-1,,KRIC,KDTW,Richmond Intl,"Richmond, VA",Detroit Metro Wayne Co,"Detroit, MI"
GJS6176,GJS6176,CRJ7,01:05:00,1538445649,1538495400,363,,0,,-1,-1,-1,,KDTW,KRIC,Detroit Metro Wayne Co,"Detroit, MI",Richmond Intl,"Richmond, VA"
GJS6176,GJS6176,CRJ7,01:22:00,1538285157,1538493720,452,,340,KALLI4 MOL J24 TARCI JAMOX BONZZ1,1538508240,1538513155,1538513155,,KRIC,KDTW,Richmond Intl,"Richmond, VA",Detroit Metro Wayne Co,"Detroit, MI"
GJS6176,GJS6176,,01:09:00,1538478600,1538493120,416,,0,,-1,-1,-1,,KRIC,KDTW,Richmond Intl,"Richmond, VA",Detroit Metro Wayne Co,"Detroit, MI"
GJS6176,GJS6176,CRJ7,01:01:00,1538285157,1538484960,481,,310,LIDDS1 GRIVY NUSMM MOL SPIDR3,-1,-1,-1,t,KDTW,KRIC,Detroit Metro Wayne Co,"Detroit, MI",Richmond Intl,"Richmond, VA"
GJS6176,GJS6176,CRJ7,01:01:00,1538285157,1538484960,481,,310,LIDDS1 GRIVY NUSMM MOL SPIDR3,1538501100,1538509308,1538505120,,KDTW,KTOL,Detroit Metro Wayne Co,"Detroit, MI",Toledo Express,"Toledo, OH"
FDX3018,FDX3018,B763,02:26:00,1538658753,1538658600,469,,370,DHP057045 RAPPS ILM J109 FAK PHLBO3,1538658057,1538667322,1538667322,,KFLL,KEWR,Fort Lauderdale Intl,"Fort Lauderdale, FL",Newark Liberty Intl,"Newark, NJ"
FDX3018,FDX3018,B763,02:27:00,1538572146,1538572200,464,,246,ZAPPA4 ZAPPA PERMT AR16 ILM J109 FAK PHLBO3,1538571370,1538579901,1538579901,,KFLL,KEWR,Fort Lauderdale Intl,"Fort Lauderdale, FL",Newark Liberty Intl,"Newark, NJ"
FDX3018,FDX3018,B763,02:27:00,1538485934,1538485800,472,,360,PHK132022 DRUDJ CRG J51 VIYAP J51 SAV J207 FLO J55 TUBAS J51 FAK PHLBO3,1538485013,1538494019,1538494019,,KFLL,KEWR,Fort Lauderdale Intl,"Fort Lauderdale, FL",Newark Liberty Intl,"Newark, NJ"
FDX3018,FDX3018,DC10,02:16:00,1537972023,1538053920,480,,370,ZAPPA4 ZAPPA PERMT AR16 LENDS AR16 ILM J109 FAK PHLBO3,1538053134,1538060877,1538060877,,KFLL,KEWR,Fort Lauderdale Intl,"Fort Lauderdale, FL",Newark Liberty Intl,"Newark, NJ"
FDX3018,FDX3018,DC10,02:20:00,1537885625,1537967520,478,,340,ARKES4 ARKES ORL CRG J51 VIYAP J51 SAV J207 FLO J55 TUBAS J51 FAK PHLBO3,1537966370,1537974641,1537974641,,KFLL,KEWR,Fort Lauderdale Intl,"Fort Lauderdale, FL",Newark Liberty Intl,"Newark, NJ"
FDX3018,FDX3018,DC10,02:23:00,1537881301,1537881120,481,,360,ORL154050 ORL155033 CRG J51 SAV J207 FLO J55 TUBAS J51 FAK PHLBO3,1537880154,1537888368,1537888368,,KFLL,KEWR,Fort Lauderdale Intl,"Fort Lauderdale, FL",Newark Liberty Intl,"Newark, NJ"
NKS610,NKS610,A320,02:51:00,1538717168,1538916600,379,,0,,0,1538926860,0,,KFLL,KBOS,Fort Lauderdale Intl,"Fort Lauderdale, FL",Boston Logan Intl,"Boston, MA"
NKS610,NKS610,A320,00:39:00,1538717168,1538909990,261,,0,,0,1538912350,0,,KTPA,KFLL,Tampa Intl,"Tampa, FL",Fort Lauderdale Intl,"Fort Lauderdale, FL"
NKS610,NKS610,A320,02:51:00,1538630802,1538830200,460,,340,ARKES4 ARKES J113 CRG J51 SAV J55 CHS J79 JOANI J79 JFK ROBUC3,0,1538840354,0,,KFLL,KBOS,Fort Lauderdale Intl,"Fort Lauderdale, FL",Boston Logan Intl,"Boston, MA"
NKS610,NKS610,A320,00:37:00,1538630802,1538823590,390,,230,GANDY7 SABEE RXXAN,0,1538825668,0,,KTPA,KFLL,Tampa Intl,"Tampa, FL",Fort Lauderdale Intl,"Fort Lauderdale, FL"
NKS610,NKS610,A320,02:46:00,1538743902,1538743800,465,,370,ZAPPA4 ZAPPA PERMT AR16 ILM KEMPR SBY J79 JOANI J79 JFK ROBUC3,1538743441,1538753387,1538753387,,KFLL,KBOS,Fort Lauderdale Intl,"Fort Lauderdale, FL",Boston Logan Intl,"Boston, MA"
NKS610,NKS610,A320,00:38:00,1538737333,1538737190,390,,230,GANDY7 SABEE RXXAN JINGL6,1538736851,1538739152,1538739152,,KTPA,KFLL,Tampa Intl,"Tampa, FL",Fort Lauderdale Intl,"Fort Lauderdale, FL"
NKS610,NKS610,A320,02:53:00,1538658268,1538657400,460,,330,DHP057044 WLKER ILM KEMPR SBY J79 JOANI J79 JFK ROBUC3,1538657171,1538667300,1538667302,,KFLL,KBOS,Fort Lauderdale Intl,"Fort Lauderdale, FL",Boston Logan Intl,"Boston, MA"
NKS610,NKS610,A320,00:39:00,1538457945,1538650790,390,,230,GANDY7 SABEE RXXAN JINGL6,1538650515,1538652808,1538652808,,KTPA,KFLL,Tampa Intl,"Tampa, FL",Fort Lauderdale Intl,"Fort Lauderdale, FL"
NKS610,NKS610,A320,02:51:00,1538571887,1538571000,470,,340,DHP019032 DRUDJ J113 CRG J51 SAV J55 CHS J79 JOANI J79 JFK ROBUC3,1538570756,1538581107,1538581107,,KFLL,KBOS,Fort Lauderdale Intl,"Fort Lauderdale, FL",Boston Logan Intl,"Boston, MA"
NKS610,NKS610,A320,00:38:00,1538371573,1538564390,390,,230,GANDY7 SABEE RXXAN,1538564390,1538566741,1538566741,,KTPA,KFLL,Tampa Intl,"Tampa, FL",Fort Lauderdale Intl,"Fort Lauderdale, FL"
NKS610,NKS610,A320,02:51:00,1538485909,1538484600,450,,380,DHP022030 DRUDJ J113 CRG J51 SAV J55 CHS J79 JOANI J79 JFK ROBUC3,1538484844,1538495222,1538495222,,KFLL,KBOS,Fort Lauderdale Intl,"Fort Lauderdale, FL",Boston Logan Intl,"Boston, MA"
NKS610,NKS610,A320,00:38:00,1538285163,1538477990,390,,230,GANDY7 SABEE RXXAN JINGL6,1538477730,1538480160,1538480160,,KTPA,KFLL,Tampa Intl,"Tampa, FL",Fort Lauderdale Intl,"Fort Lauderdale, FL"
NKS610,NKS610,A320,02:50:00,1538399342,1538398200,460,,241,ZAPPA4 ZAPPA PERMT AR16 ILM KEMPR SBY J79 JOANI J79 JFK ROBUC3,1538398258,1538408023,1538408023,,KFLL,KBOS,Fort Lauderdale Intl,"Fort Lauderdale, FL",Boston Logan Intl,"Boston, MA"
NKS610,NKS610,A320,00:39:00,1538198754,1538391590,390,,230,GANDY7 SABEE RXXAN,1538391589,1538394009,1538394009,,KTPA,KFLL,Tampa Intl,"Tampa, FL",Fort Lauderdale Intl,"Fort Lauderdale, FL"
NKS610,NKS610,A320,02:42:00,1538313565,1538311800,460,,196,ZFP246027 LENDS AR16 ILM KEMPR SBY J79 JOANI J79 JFK ROBUC3,1538312423,1538322023,1538322023,,KFLL,KBOS,Fort Lauderdale Intl,"Fort Lauderdale, FL",Boston Logan Intl,"Boston, MA"
NKS1057,NKS1057,A319,01:30:00,1538717168,1538916900,389,,0,,0,1538922300,0,,KFLL,MTCH,Fort Lauderdale Intl,"Fort Lauderdale, FL",Cap-Haitien Int'l,Cap-Haitien
NKS1057,NKS1057,A319,01:33:00,1538657937,1538657700,440,,350,ZBV088020 BODLO A756 NOSOX,1538657105,1538662740,1538662320,,KFLL,MTCH,Fort Lauderdale Intl,"Fort Lauderdale, FL",Cap-Haitien Int'l,Cap-Haitien
NKS1057,NKS1057,A319,01:32:00,1538485475,1538484900,450,,390,BEECH5 BAHMA HODGY A315 ZIN A756 BODLO A756 NOSOX,1538484720,1538490120,1538489820,,KFLL,MTCH,Fort Lauderdale Intl,"Fort Lauderdale, FL",Cap-Haitien Int'l,Cap-Haitien
NKS1057,NKS1057,A319,01:28:00,1538312506,1538312100,440,,350,ZFP240059 BODLO A756 NOSOX,1538311679,1538317260,1538316960,,KFLL,MTCH,Fort Lauderdale Intl,"Fort Lauderdale, FL",Cap-Haitien Int'l,Cap-Haitien
NKS1057,NKS1057,A319,01:39:00,1537853153,1538052900,460,,370,BEECH5 BAHMA HODGY A315 ZIN A756 BODLO A756 NOSOX,1538052699,1538058300,1538058000,,KFLL,MTCH,Fort Lauderdale Intl,"Fort Lauderdale, FL",Cap-Haitien Int'l,Cap-Haitien
NKS1057,NKS1057,A319,01:34:00,1537880160,1537880100,460,,350,ZBV101030 ACMEE A315 ZIN A756 BODLO A756 NOSOX,1537879242,1537884720,1537884420,,KFLL,MTCH,Fort Lauderdale Intl,"Fort Lauderdale, FL",Cap-Haitien Int'l,Cap-Haitien
NKS1057,NKS1057,A319,01:30:00,1537708421,1537707300,450,,370,ZBV294020 BODLO A756 NOSOX,1537707573,1537713180,1537712820,,KFLL,MTCH,Fort Lauderdale Intl,"Fort Lauderdale, FL",Cap-Haitien Int'l,Cap-Haitien
JBU2021,JBU2021,A320,01:34:00,1538657993,1538657400,450,,370,ZBV352016 FORST Y586 JOSES A315E SAVAR SAVAR1C,1538656995,1538662689,1538662689,,KFLL,MTPP,Fort Lauderdale Intl,"Fort Lauderdale, FL",Port-au-Prince Intl,Port-au-Prince
JBU2021,JBU2021,A320,01:33:00,1538485131,1538484600,450,,370,BEECH5 BAHMA RYDEL FORST Y586 JOSES A315E SAVAR SAVAR1C,1538484199,1538489615,1538489615,,KFLL,MTPP,Fort Lauderdale Intl,"Fort Lauderdale, FL",Port-au-Prince Intl,Port-au-Prince
JBU2021,JBU2021,A320,01:38:00,1538312340,1538311800,450,,370,ZBV328022 FORST Y586 JOSES A315E SAVAR SAVAR1C,1538311275,1538317143,1538317143,,KFLL,MTPP,Fort Lauderdale Intl,"Fort Lauderdale, FL",Port-au-Prince Intl,Port-au-Prince
JBU2021,JBU2021,A320,01:39:00,1537853145,1538052600,450,,370,BEECH5 BAHMA RYDEL FORST Y586 JOSES A315E SAVAR SAVAR1C,1538051993,1538057775,1538057775,,KFLL,MTPP,Fort Lauderdale Intl,"Fort Lauderdale, FL",Port-au-Prince Intl,Port-au-Prince
JBU2021,JBU2021,A320,01:39:00,1537680363,1537879800,450,,370,BEECH5 BAHMA RYDEL FORST Y586 JOSES A315E SAVAR SAVAR1C,1537879140,1537884840,1537884840,,KFLL,MTPP,Fort Lauderdale Intl,"Fort Lauderdale, FL",Port-au-Prince Intl,Port-au-Prince
JBU2021,JBU2021,A320,01:36:00,1537707607,1537707000,450,,370,DHP072036 BAHMA JOSES A315E MEDON A315E SAVAR SAVAR1C,1537706578,1537712162,1537712162,,KFLL,MTPP,Fort Lauderdale Intl,"Fort Lauderdale, FL",Port-au-Prince Intl,Port-au-Prince
SWA766,SWA766,B738,02:09:00,1538743690,1538743500,454,,390,ZAPPA4 ZAPPA PERMT AR16 ILM RUKRR THHMP RAVNN6,1538743245,1538750813,1538750813,,KFLL,KBWI,Fort Lauderdale Intl,"Fort Lauderdale, FL",Baltimore/Washington Intl,"Baltimore, MD"
SWA766,SWA766,B738,02:10:00,1538657656,1538657100,455,,390,PERMT217055 LENDS AR16 EMCEE AR16 ILM RUKRR THHMP RAVNN6,1538656873,1538664500,1538664500,,KFLL,KBWI,Fort Lauderdale Intl,"Fort Lauderdale, FL",Baltimore/Washington Intl,"Baltimore, MD"
SWA766,SWA766,B738,02:01:00,1538571587,1538570700,451,,283,ZAPPA4 ZAPPA PERMT AR16 ILM RUKRR THHMP RAVNN6,1538570885,1538578388,1538578388,,KFLL,KBWI,Fort Lauderdale Intl,"Fort Lauderdale, FL",Baltimore/Washington Intl,"Baltimore, MD"
JBU345,JBU345,A320,01:30:00,1538717161,1538915880,443,,0,,0,1538921280,0,,KFLL,MDST,Fort Lauderdale Intl,"Fort Lauderdale, FL",Cibao Int'l (Santiago Municipal),Santiago
JBU345,JBU345,A320,01:40:00,1538630795,1538829480,460,,350,BEECH5 BAHMA ZQA A555 LEPAS A555 MICAS A555 GTK A554 SEKAR UA554 PTA SGO,0,1538835740,0,,KFLL,MDST,Fort Lauderdale Intl,"Fort Lauderdale, FL",Cibao Int'l (Santiago Municipal),Santiago
JBU345,JBU345,A320,01:32:00,1538743234,1538743080,460,,350,BEECH5 BAHMA ZQA A555 BOSAR A555 GUANA A555 GTK A554 SEKAR UA554 PTA SGO,1538742787,1538748480,1538748480,,KFLL,MDST,Fort Lauderdale Intl,"Fort Lauderdale, FL",Cibao Int'l (Santiago Municipal),Santiago
JBU345,JBU345,A320,01:43:00,1538657552,1538656680,460,,350,ZBV330019 SEKAR UA554 PTA SGO,1538656521,1538662620,1538662620,,KFLL,MDST,Fort Lauderdale Intl,"Fort Lauderdale, FL",Cibao Int'l (Santiago Municipal),Santiago
JBU345,JBU345,A320,01:38:00,1538571384,1538570280,460,,350,DHP077044 GTK A554 SEKAR UA554 PTA SGO,1538570361,1538576195,1538576195,,KFLL,MDST,Fort Lauderdale Intl,"Fort Lauderdale, FL",Cibao Int'l (Santiago Municipal),Santiago
JBU345,JBU345,A320,01:39:00,1538484994,1538483880,450,,370,ZBV078023 GTK A554 SEKAR UA554 PTA SGO,1538484005,1538489760,1538489760,,KFLL,MDST,Fort Lauderdale Intl,"Fort Lauderdale, FL",Cibao Int'l (Santiago Municipal),Santiago
JBU345,JBU345,A320,01:45:00,1538398315,1538397480,450,,370,BEECH5 BAHMA ZQA A555 GTK A554 SEKAR UA554 PTA SGO,1538397427,1538403961,1538403961,,KFLL,MDST,Fort Lauderdale Intl,"Fort Lauderdale, FL",Cibao Int'l (Santiago Municipal),Santiago
JBU345,JBU345,A320,01:42:00,1538313939,1538311080,460,,350,ZBV342018 SEKAR UA554 PTA SGO,1538313190,1538319023,1538319023,,KFLL,MDST,Fort Lauderdale Intl,"Fort Lauderdale, FL",Cibao Int'l (Santiago Municipal),Santiago
JBU345,JBU345,A320,01:45:00,1538225827,1538224680,460,,228,ZBV338019 SEKAR UA554 PTA SGO,1538224729,1538230717,1538230717,,KFLL,MDST,Fort Lauderdale Intl,"Fort Lauderdale, FL",Cibao Int'l (Santiago Municipal),Santiago
