ARL,Airlec - Air Aquitaine Transport,AIRLEC,France
ARM,Aeromarket Express,AMEX,Spain
ARO,Arrow Aviation Ltd.,ARROW,Canada
KLD,Air Klaip?da,AIR KLAIPEDA,Lithuania
ARQ,"Armstrong Air, Inc.",ARMSTRONG,Canada
ARS,Aeromet Servicios,METSERVICE,Chile
ART,Aerotal Aerol¨ªneas Territoriales de Colombia Ltda.,AEROTAL,Colombia
ARV,Aravco Ltd.,ARAVCO,United Kingdom
ARW,Aria,ARIABIRD,France
OST,Airline Alania,ALANIA,Russia
HUC,Aerol¨ªneas de Techuac¨¢n,LINEAS TEHUACAN,Mexico
HUT,Aerotransportes Huitzilin,AEROHUITZILIN,Mexico
HUY,Aero Transportes Del Humaya,AERO HUMAYA,Mexico
ARY,Argosy Airways,GOSEY,United States
ASA,"Alaska Airlines, Inc.",ALASKA,United States
ASE,Airstars,MOROZOV,Russia
ASF,"Air Schefferville, Inc.",SCHEFF,Canada
ASG,African Star Airways (PTY) Ltd.,AFRICAN STAR,South Africa
ASI,"Aerosun International, Inc.",AEROSUN,United States
ASM,Awesome Flight Services (PTY) Ltd.,AWESOME,South Africa
ASO,Aero Slovakia,AERO NITRA,Slovakia
ASP,Airsprint,AIRSPRINT,Canada
ASR,"All Star Airlines, Inc.",ALL STAR,United States
AST,Aerol¨ªneas Del Oeste,AEROESTE,Mexico
NRE,Aviones Are,AVIONES ARE,Mexico
WAP,Arrow Panama,ARROW PANAMA,Panama
ASV,Astravia-Bissau Air Transports Ltd.,ASTRAVIA,Guinea-Bissau
ASZ,Astrakhan Airlines,AIR ASTRAKHAN,Russia
ATB,Atlantair Ltd.,STARLITE,Canada
ATD,Aerotours Dominicana,AEROTOURS,Dominican Republic
ATE,"Atlantis Transportation Services, Ltd.",ATLANTIS CANADA,Canada
ATG,Aerotrans Airline,BACHYT,Kazakhstan
ATI,Aero-Tropics Air Services,,Australia
ATK,AeroTACA,AEROTACA,Colombia
ATM,Airlines of Tasmania,AIRTAS,Australia
CPV,Air Corporate,AIRCORPORATE,Italy
ATP,ASTRAL Colombia - Aerotransportes Especiales Ltda.,ASTRAL,Colombia
FEO,Aeroferinco,FERINCO,Mexico
FES,Aero Taxis Y Servicios Alfe,AERO ALFE,Mexico
FFA,Avialesookhrana,AVIALESOOKHRANA,Russia
FFB,Africair Service,FOXTROT FOXTROT,Senegal
ATR,Atlas Airlines,ATLAS-AIR,United States
ATT,Aer Turas,AERTURAS,Ireland
ATU,Atlant Aerobatics Ltd.,ATLANT HUNGARY,Hungary
ATV,Avanti Air,AVANTI AIR,Germany
ATW,Aero Trades (Western) Ltd.,AERO TRADES,Canada
AUA,Austrian Airlines,AUSTRIAN,Austria
AUB,Augsburg Airways,AUGSBURG-AIR,Germany
TUP,Aviastar-Tu,TUPOLEVAIR,Russia
ABW,AirBridge Cargo,AIRBRIDGE CARGO,Russia
TUR,ATUR,,Ecuador
TXU,ATESA Aerotaxis Ecuatorianos,ATESA,Ecuador
TXX,Austin Express,COWBOY,United States
AUD,"Audi Air, Inc.",AUDI AIR,United States
AUF,Augusta Air Luftfahrtunternehmen,AUGUSTA,Germany
AUH,Abu Dhabi Amiri Flight,SULTAN,United Arab Emirates
AUM,Air Atlantic Uruguay,ATLAMUR,Uruguay
AUN,Aviones Unidos,AVIONES UNIDOS,Mexico
AUP,Avia Business Group,,Russia
SVE,Aero Servicios Expecializados,AEROESPECIAL,Mexico
AUR,Aurigny Air Services,AYLINE,United Kingdom
AUS,Aus-Air,,Australia
AUT,Austral L¨ªneas A¨¦reas,AUSTRAL,Argentina
AUU,"Aurora Aviation, Inc.",AURORA AIR,United States
AUY,"Aerol¨ªneas Uruguayas, S.A.",AUSA,Uruguay
AUZ,Australian Airlines,AUSTRALIAN,Australia
AVA,Avianca,AVIANCA,Colombia
MCJ,Avianca Argentina,JETMAC,Argentina
ONE,Avianca Brazil,OCEAN AIR,Brazil
AVB,Aviation Beauport,BEAUPAIR,United Kingdom
AVF,Aviair Aviation Ltd.,CARIBOO,Canada
AVH,AV8 Helicopters,KENT HELI,United Kingdom
AVJ,Avia Traffic Company,ATOMIC,Kyrgyzstan
AVK,AV8 Helicopters,AVIATE-COPTER,South Africa
AVM,"Aviaci¨®n Ejecutiva Mexicana, S.A.",AVEMEX,Mexico
AVO,Aviation at Work,AVIATION WORK,South Africa
AVP,Avcorp Registrations,AVCORP,United Kingdom
AVP,Aviacion Corporativa de Peubla,AVIA PUEBLA,Mexico
LFP,Alfa Aerospace,ALFA-SPACE,Australia
LFR,Atlantic Airfreight Aviation,LANFREIGHT,S?o Tom¨¦ and Pr¨ªncipe
LFT,Aerolift Company,LIFTCO,Sierra Leone
AVQ,"Aviation Services, Inc.",AQUILINE,United States
AVR,"Active Aero Charter, Inc.",ACTIVE AERO,United States
AVS,Avialsa T-35,AVIALSA,Spain
AVT,Asia Avia Airlines,ASIAVIA,Indonesia
AVU,Avia Sud A¨¦rotaxi,AVIASUD,France
AVV,Airvantage Incorporated,AIRVANTAGE,United States
AVW,Aviator Airways,AVIATOR,Greece
AVX,Aviapaslauga,PASLAUGA,Lithuania
XXX,ASL (Air Service Liege),,Belgium
YRG,Air Yugoslavia,YUGAIR,Serbia
ZAK,Airlink Zambia,,Zambia
ZZM,Agence Nationale des Aerodromes et de la Meteorologie,,Ivory Coast
BGA,Airbus Transport International,BELUGA,France
BGD,Air Bangladesh,AIR BANGLA,Bangladesh
BGF,Aviodetachment-28,BULGARIAN,Bulgaria
BGG,Aero BG,AERO BG,Mexico
BHC,Aerotaxis De La Bahia,BAHIA,Mexico
BIV,Aviaservice,AVIASERVICE,Georgia
SZA,Aerol¨ªneas de El Salvador,AESA,El Salvador
AVY,"Aerovaradero, S.A.",AEROVARADERO,Cuba
AWB,"Airways International, Inc.",AIRNAT,United States
AWK,Airwork,AIRWORK,New Zealand
AWL,Australian Wetleasing,AUSSIEWORLD,Australia
AWO,Awood Air Ltd.,AWOOD AIR,Canada
AWR,Arctic Wings And Rotors Ltd.,ARCTIC WINGS,Canada
ISM,Auo Airclub AIST-M,STORK,Russia
AWS,Arab Wings,ARAB WINGS,Jordan
AWV,"Airwave Transport, Inc.",AIRWAVE,Canada
AWY,"Aeroway, S.L.",AEROWEE,Spain
AXF,Asian Express Airlines,FREIGHTEXPRESS,Australia
AXH,Aeromexhaga,AEROMEXHAGA,Mexico
AXI,"Aeron International Airlines, Inc.",AIR FREIGHTER,United States
AXK,African Express Airways,EXPRESS JET,Kenya
AXM,AirAsia,RED CAP,Malaysia
XAX,AirAsia X,XANADU,Malaysia
WAJ,AirAsia Japan,WING ASIA,Japan
IAD,AirAsia India,ARIYA,India
AXN,Alexandair,ALEXANDROS,Greece
AXP,Aeromax,AEROMAX SPAIN,Spain
AXQ,Action Airlines (Action Air Charter),ACTION AIR,United States
BNI,Alberni Airways,ALBERNI,Canada
BNZ,Aerol¨ªneas Bonanza,AERO BONANZA,Mexico
BOC,Aerobona,AEROBONA,Mexico
BOI,Aboitiz Air,ABAIR,Philippines
AXR,"Axel Rent, S.A.",RENTAXEL,Mexico
AXS,Altus Airlines,ALTUS,United States
AXV,Aviaxess,AXAVIA,France
AXX,Avioimpex A.D.p.o.,IMPEX,Macedonia
AXY,Axis Airways,AXIS,France
AYD,Aladia Airlines,AIRLINES ALADIA,Mexico
AYK,Aykavia Aircompany,,Armenia
AYM,"Airman, S.L.",AIRMAN,Spain
NPT,Atlantic Airlines,NEPTUNE,United Kingdom
GBN,Atlantic Airlines,ATLANTIC GABON,Gabon
BJK,Atlantic Airlines,BLACKJACK,United States
HHA,Atlantic Airlines de Honduras,ATLANTIC HONDURAS,Honduras
AYN,"Atlantic Airlines, S.A.",ATLANTIC NICARAGUA,Nicaragua
AYS,Awsaj Aviation Services,,Libya
AYT,Ayeet Aviation & Tourism,AYEET,Israel
AYZ,Atlant-Soyuz Airlines,ATLANT-SOYUZ,Russia
AZA,Alitalia,ALITALIA,Italy
AZB,Azamat,TUMARA,Kazakhstan
AZE,Arcus-Air Logistic,ARCUS AIR,Germany
AZI,Astra Airlines,ASTRA,Greece
AZK,Azalhelikopter,AZALHELICOPTER,Azerbaijan
AZL,Africa One,SKY AFRICA,Zambia
AZM,Aerocozumel,AEROCOZUMEL,Mexico
AZP,Arizona Pacific Airways,ARIZONA PACIFIC,United States
AZS,Aviacon Zitotrans Air Company,ZITOTRANS,Russia
AZT,"Azimut, S.A.",AZIMUT,Spain
AZV,Azov Avia Airlines,AZOV AVIA,Ukraine
MHC,Aero Jomacha,AERO JOMACHA,Mexico
AZY,"Arizona Airways, Inc.",ARIZAIR,United States
AZZ,Azza Transport,AZZA TRANSPORT,Sudan
NAR,Air Continental Inc,NIGHT AIR,United States
NAU,Antanik-Air,ANTANIK,Ukraine
NER,Air Newark,NEWAIR,United States
NFF,Aircraft Support and Services,,Lebanon
OBA,Aerobanana,AEROBANANA,Mexico
OBK,Amako Airlines,AMAKO AIR,Nigeria
OCA,Aserca Airlines,AROSCA,Venezuela
NFS,Afrique CArgo Service Senegal,,Senegal
NGC,Angoservice,ANGOSERVICE,Angola
NGE,Angel Airlines,ANGEL AIR,Thailand
NGF,Angel Flight America,ANGEL FLIGHT,United States
OUL,Air Atonabee,CITY EXPRESS,Canada
OVA,Aero Nova,AERONOVA,Spain
XPE,Amira Air,EXPERT,Austria
XSS,Aero Express Intercontinental,INTER EXPRESS,Mexico
XTJ,Advance Aviation Services,,United States
TLR,Air Libya Tibesti,AIR LIBYA,Libya
OVC,Aerovic,,Ecuador
RVE,Airventure,AIRVENTURE,Belgium
RVI,Aero Servicios,AERO SERVICIOS,Mexico
RVL,Airvallee,AIR VALLEE,Italy
OVE,Aeromover,AEROMOVER,Mexico
OVI,Aerov¨ªas Ejecutivas,VIAS EJECUTIVAS,Mexico
PTD,Aero Servicio Pity,PITY,Mexico
PTE,Aero Copter,AERO-COP,Mexico
PLL,Air Pal,AIRPAL,Spain
PLM,Air Pullmantur,PULLMANTUR,Spain
AEH,Aviaexpress,AVEX,Hungary
PSG,Aviones Para Servirle,SERVIAVIONES,Mexico
SLU,Avio Sluzba,AVIO SLUZBA,Serbia
SCU,Air Scorpio,SCORPIO UNIVERS,Bulgaria
SIP,Air Spirit,AIR SPIRIT,United States
BMV,Alatau Airlines,OLIGA,Kazakhstan
GUG,Aviateca,AVIATECA,Guatemala
PXX,Aroostook Aviation,PINE STATE,United States
PYC,Aeropycsa,AEROPYCSA,Mexico
PVK,Association of Private Pilots of Kazakhstan,BORIS,Kazakhstan
BAS,Aero Services,AEROSERV,Barbados
BBE,Ababeel Aviation,BABEL AIR,Sudan
BBT,Air Bashkortostan,AGYDAL,Russia
MCY,Ambulance Air Africa,MERCY,South Africa
EGF,American Eagle Airlines,EAGLE FLIGHT,United States
PUE,Aeropuelche,PUELCHE,Chile
PUT,Aeroput,,Serbia
AZI,Azzurra Air,AZZURRA,Italy
,Airshop,,Netherlands
ETC,African Transport Trading and Investment Company,TRANATTICO,Sudan
VUE,AD Aviation,FLIGHTVUE,United Kingdom
XCT,Aero Costa Taxi A¨¦reo,AEROCOSTAXI,Mexico
VRO,Aerovitro,AEROVITRO,Mexico
VRI,Aerotaxi Villa Rica,VILLARICA,Mexico
VEG,Aerovega,AEROVEGA,Mexico
VVG,Aerovilla,AEROVILLA,Colombia
VLR,Aerol¨ªneas Villaverde,VILLAVERDE,Mexico
WIL,Aero Air,WILLIAMETTE,United States
VEJ,Aero Ejecutivos,VENEJECUTIV,Venezuela
WAB,Aero Industries Inc,WABASH,United States
VNG,Aero Servicios Vanguardia,VANGUARDIA,Mexico
VAD,Aero Taxi Los Valles,VALLES,Spain
VMR,Aero Vilamoura,AERO VILAMOURA,Portugal
VLS,Aero Virel,VIREL,Mexico
XAA,Aeronautical Radio Inc,,United States
VUO,Aerovuelox,AEROVUELOX,Mexico
VTM,Aeronaves TSM,AERONAVES TSM,Mexico
VUN,Air Ivoire,AIRIVOIRE,Ivory Coast
BOT,Air Botswana,BOTSWANA,Botswana
XPR,Air-Rep,,United States
XLL,Air Excel,TINGA-TINGA,Tanzania
VAE,Air Evans,AIR-EVANS,Spain
WHY,Air Sorel,AIR SOREL,Canada
WDR,Air Net Private Charter,WIND RIDER,United States
XEC,Air Executive Charter,,Germany
UPA,Air Foyle,FOYLE,United Kingdom
VTY,Air Midwest (Nigeria),VICTORY,Nigeria
VTA,Air Tahiti,AIR TAHITI,French Polynesia
URG,Air Urga,URGA,Ukraine
VDR,Air Vardar,VARDAR,Macedonia
VIM,Air VIA,CRYSTAL,Bulgaria
WLR,Air Walser,AIRWALSER,Italy
URA,Aircompany Rosavia,ROSAVIA,Ukraine
XLB,Aircraft Performance Group,,United States
WLA,Airwaves Airlink,AIRLIMITED,Zambia
XFX,Airways Corporation of New Zealand,AIRCORP,New Zealand
WAY,Airways,GARONNE,France
WGS,Airwings oy,AIRWINGS,Finland
XAK,Airkenya,SUNEXPRESS,Kenya
WPK,Air-Lift Associates,WOLFPACK,United States
VAB,Airtrans Ltd,,Russia
URP,ARP 410 Airlines,AIR-ARP,Ukraine
WPR,Auckland Regional Rescue Helicopter Trust,WESTPAC RESCUE,New Zealand
URR,Aurora Airlines,AIR AURORA,Slovenia
UST,Austro A¨¦reo,AUSTRO AEREO,Ecuador
WLT,Aviation Partners,WINGLET,United States
VLV,Avialift Vladivostok,VLADLIFT,Russia
VME,Aviaci¨®n Comercial de Am¨¦rica,AVIAMERICA,Mexico
VVA,Aviast Air,IALSI,Russia
WLV,Aviation North,WOLVERINE,United States
WTA,Africa West,WEST TOGO,Togo
VNT,Avient Air Zambia,AVIENT,Zambia
VZR,Aviazur,IAZUR,France
VID,Aviaprad,AVIAPRAD,Russia
VXG,Avirex,AVIREX-GABON,Gabon
VXX,Aviaexpress Aircompany,EXPRESSAVIA,Ukraine
XAM,AMR Services Corporation,ALLIANCE,United States
XAO,Airline Operations Services,,United States
VAZ,Airlines 400,REMONT AIR,Russia
VAS,ATRAN Cargo Airlines,ATRAN,Russian Federation
VAM,Ameravia,AMERAVIA,Uruguay
KHV,Angkor Air,AIR ANGKOR,Cambodia
VBC,AVB-2004?Ltd,AIR VICTOR,Bulgaria
XKX,ASECNA,,France
XAT,AT and T Aviation Division,,United States
VAI,Avalair,AIR AVALAIR,Serbia
VRT,Averitt Air Charter,AVERITT,United States
AVE,Avensa,AVENSA,Venezuela
VLI,Avolar Aerol¨ªneas,AEROVOLAR,Mexico
VSA,Avstar Aviation,STARBIRD,South Africa
VSC,AVESCA,AVESCA,Colombia
XAV,Aviaprom Enterprises,AVIAPROM,Russia
VTT,Avia Trans Air Transport,VIATRANSPORT,Sudan
VSR,Aviostart AS,AVIOSTART,Bulgaria
VTG,Avia??o Transportes A¨¦reos e Cargas,ATACARGO,Angola
XJA,Assistance Aeroportuaire de L'Aeroport de Paris,,France
XFS,American Flight Service Systems,,United States
XME,Australian air Express,AUS-CARGO,Australia
XMG,AMS Group,,Russia
CAJ,Air Caraibes Atlantique,CAR LINE,France
CAO,Air China Cargo,AIRCHINA FREIGHT,China
CBE,Aerov¨ªas Caribe,AEROCARIBE,Mexico
CBO,Aerotaxi del Cabo,TAXI CABO,Mexico
CBS,Air Columbus,AIR COLUMBUS,Ukraine
CBV,Aereo Cabo,CABOAEREO,Mexico
CCA,Air China,AIR CHINA,China
CDA,Aerocardal,CARDAL,Chile
CDP,Aero Condor Peru,CONDOR-PERU,Peru
CDU,Aerotrans,,Russia
CDV,Airline Skol,SKOL,Russia
CFF,Aerofan,AEROFAN,Spain
CFM,ACEF,ACEF,Portugal
CFR,Africa One,,Democratic Republic of the Congo
CFV,Aero Calafia,CALAFIA,Mexico
CGB,Air Cargo Belize,CARGO BELIZE,Belize
CGV,Aero Clube Do Algarve,CLUBE ALGARVE,Portugal
CGW,Air Great Wall,CHANGCHENG,China
CHJ,Aircompany Chaika,AIR CHAIKA,Ukraine
CHR,Air Charter Services,ZAIRE CHARTER,Democratic Republic of the Congo
CHV,Air Charter Professionals,CHARTAIR,United States
CID,Asia Continental Airlines,ACID,Kazakhstan
CIR,Arctic Circle Air Service,AIR ARCTIC,United States
CKL,Aviation Charter Services,CIRCLE CITY,United States
CLL,Aerov¨ªas Castillo,AEROCASTILLO,Mexico
CLP,Aero Club De Portugal,CLUB PORTUGAL,Portugal
CMF,Air Care Alliance,COMPASSION,United States
CND,Aero Continente Dominicana,CONDOMINICANA,Dominican Republic
CNE,Air Toronto,CONNECTOR,Canada
CNH,Aquila Air,CHENANGO,United States
CNU,Air Consul,AIR CONSUL,Spain
CNX,AllCanada Express,CANEX,Canada
CPF,Airtechservice,TECHSERVICE,Ukraine
CRD,Air Corridor,AIR CORRIDOR,Mozambique
CRF,Air Central,AIR CENTRAL,Japan
CRJ,Air Cruzal,AIR CRUZAL,Angola
CRP,Aerotransportes Corporativos,AEROTRANSCORP,Mexico
CRQ,Air Creebec,CREE,Canada
CTA,Aero Charter and Transport,CHAR-TRAN,United States
CTE,Air Tenglong,TENGLONG,China
CTR,Aerol¨ªneas Centauro,CENTAURO,Mexico
CUO,Aerocuahonte,CUAHONTE,Mexico
CVA,Air Chathams,CHATHAM,New Zealand
CWM,Air Marshall Islands,AIR MARSHALLS,Marshall Islands
CWP,Australian Customs Service,COASTWATCH,Australia
CYL,Air One Cityliner,CITYLINER,Italy
CYO,Air Transport,COYOTE,United States
CYD,AccessAir,CYCLONE,United States
CYE,Aerocheyenne,AEROCHEYENNE,Mexico
DAH,Air Alg¨¦rie,AIR ALGERIE,Algeria
DAP,Aerov¨ªas DAP,DAP,Chile
DBA,Air Alpha,DOUBLE-A,United States
DBD,Air Niagara Express,AIR NIAGARA,Canada
DEF,Aviation Defense Service,TIRPA,France
DEG,Air Service Groningen,DEGGER,Netherlands
DHI,Adam Air,ADAM SKY,Indonesia
DHL,Astar Air Cargo,D-H-L,United States
DHM,Archer Aviation,ARCHER,United Kingdom
DIC,Aeromedica,AEROMEDICA,Mexico
DIN,Aerodin,AERODIN,Mexico
DJA,Antinea Airlines,ANTINEA,Algeria
DJU,Air Djibouti,AIR DJIB,Djibouti
DLA,Air Dolomiti,DOLOMITI,Italy
DLS,Aero Modelo,AEROMODELO,Mexico
DLU,Aerol¨ªneas del Sur,DEL SUR,Chile
DMC,Aerodinamica de Monterrey,DINAMICAMONT,Mexico
DMI,Aeroservicios Dinamicos,AERODINAMICO,Mexico
DML,Aerotaxis Dosmil,,Mexico
DNA,Aerodespachos de El Salvador,AERODESPACHOS,El Salvador
DNC,Aerodynamics M¨¢laga,FLYINGOLIVE,Spain
DNJ,Aerodynamics Incorporated,DYNAJET,United States
DRD,Air Madrid,ALADA AIR,Spain
DRM,Airways Flight Training,DARTMOOR,United Kingdom
DRO,Aeronaves Del Noreste,AERONORESTE,Mexico
DSC,Addis Air Cargo Services,ADDIS CARGO,Ethiopia
DSK,Aero Algarve,SKYBANNER,Portugal
DST,Aex Air,DESERT,United States
DVI,Aero Davinci International,AERO DAVINCI,Mexico
DYN,Aero Dynamics,AERO DYNAMIC,United States
EAE,Aeroservicios Ecuatorianos,AECA,Ecuador
EAP,Aero-Pyrenees,AERO-PYRENEES,France
EAT,Air Transport,TRANS EUROPE,Slovakia
EAY,Aero Airlines,REVAL,Estonia
EBC,Aero Ejecutivo De Baja California,CALIXJET,Mexico
ECE,Air City,AIRCITY,Germany
ECG,Aero Ejecutivos RCG,EJECTUIVOS RCG,Mexico
ECL,Aeron¨¢utica Castellana,AERO CASTELLANA,Spain
ECM,Aerol¨ªneas Comerciales,AERO COMERCIALES,Mexico
EDA,Aerolineas Nacionales Del Ecuador,ANDES,Ecuador
EET,Air Este,AESTE,Spain
EFC,Air Mana,FLIGHT TAXI,France
EIN,Aer Lingus,SHAMROCK,Ireland
EJP,Aeroservicios Ejecutivos Corporativos,EJECCORPORATIVOS,Mexico
ELG,Alpi Eagles,ALPI EAGLES,Italy
END,Arrendadora y Transportadora A¨¦rea,ARRENDADORA,Mexico
ENW,Aeronaves Del Noroeste,AERONOR,Spain
EOL,Airailes,EOLE,France
EOM,Aero Ermes,AERO ERMES,Mexico
EPL,Aero Transportes Empresariales,EMPRESARIALES,Mexico
EPE,Aero Empresarial,AEROEMPRESARIAL,Mexico
EQL,Air S?o Tom¨¦ and Pr¨ªncipe,EQUATORIAL,S?o Tom¨¦ and Pr¨ªncipe
ERG,Avianergo,AVIANERGO,Russia
ERI,Aero Servicios Regiomontanos,ASERGIO,Mexico
ERK,Aerosec,AEROSEC,Chile
ERM,Aeromaan,EOMAAN,Mexico
ESB,Aereosaba,AEREOSABA,Mexico
ESO,Avitat,,United Kingdom
ESU,Aerol¨ªneas Ejecutivas Del Sureste,ALESUR,Mexico
ESZ,Aeron¨¢utica La Esperanza,ESPERANZA,Mexico
ETE,Aero Siete,AEROSIETE,Mexico
EUK,Air Atlanta Europe,SNOWBIRD,United Kingdom
EVE,Air Evex,SUNBEAM,Germany
EVR,Aeronautical Academy of Europe,DIANA,Portugal
EWE,Eurowings Europe,,Austria
EXG,Air Exchange,EXCHANGE,United States
FAC,Atlantic Helicopters,FAROECOPTER,Denmark
FAG,Argentine Air Force,FUAER,Argentina
FAJ,Air Fiji,FIJIAIR,Fiji
FAN,AF-Air International,FANBIRD,Angola
FBW,Aviation Data Systems,,United States
FCI,Air Carriers,FAST CHECK,United States
FCO,Aerofrisco,AEROFRISCO,Mexico
FCU,Alfa 4,,Mexico
FDA,African Airlines,AIR SANKORE,Mali
FDS,African Medical and Research Foundation,FLYDOC,Kenya
FGT,Aero Freight,FREIAERO,Mexico
FIC,Aerosafin,AEROSAFIN,Mexico
FIF,Air Finland,AIR FINLAND,Finland
FII,Aerodata Flight Inspection,FLIGHT CHECKER,Germany
FIX,Airfix Aviation,AIRFIX,Finland
FJI,Fiji Airways,PACIFIC,Fiji
FLD,Air Falcon,,Pakistan
FLI,Atlantic Airways,FAROELINE,Faroe Islands
FLZ,Aero Leasing,AIR FLORIDA,United States
FMT,Air Fret De Mauritanie,,Mauritania
FNM,Avio Nord,,Italy
FNO,Aeroflota Del Noroeste,RIAZOR,Spain
FNX,Aero Fenix,AERO FENIX,France
FPY,African Company Airlines,AFRICOMPANY,Democratic Republic of the Congo
FRJ,Afrijet Airlines,AFRIJET,Nigeria
FRK,Afrika Aviation Handlers,AFRIFAST,Kenya
FRQ,Afrique Chart'air,CHARTER AFRIQUE,Cameroon
FRT,Aerofreight Airlines,,Russia
FST,Aeros Limited,FAST TRACK,United Kingdom
FTC,Air Affaires Tchad,AFFAIRES TCHAD,Chad
FTY,ABC Bedarfsflug,FLY TYROL,Austria
FXI,Air Iceland,FAXI,Iceland
GAP,Air Philippines,ORIENT PACIFIC,Philippines
GAU,Aerogaucho,AEROGAUCHO,Uruguay
GBJ,Aero Business Charter,GLOBAL JET,Germany
GCF,Aeronor,AEROCARTO,Spain
GCK,Aerogem Cargo,AEROGEM,Ghana
GFO,Aerov¨ªas del Golfo,AEROVIAS GOLFO,Mexico
GGL,Aeron¨¢utica,GIRA GLOBO,Angola
GGN,Air Georgian,GEORGIAN,Canada
GHL,Aviance,HANDLING,United Kingdom
GHN,Air Ghana,AIR GHANA,Ghana
GIL,African International Transport,AFRICAN TRANSPORT,Guinea
GIP,Air Guinee Express,FUTURE EXPRESS,Guinea
GIZ,Africa Airlines,AFRILENS,Guinea
GLL,Air Gemini,TWINS,Angola
GLT,Aero Charter,GASLIGHT,United States
GME,Aguilas Mayas Internacional,MAYAN EAGLES,Guatemala
GMM,Aerotaxis Guamuchil,AEROGUAMUCHIL,Mexico
GMS,Aeroservicios Gama,SERVICIOS GAMA,Mexico
GNT,Amber Air,GINTA,Lithuania
GOA,Alberta Government,ALBERTA,Canada
GRE,Air Scotland,GREECE AIRWAYS,Greece
GRG,Air Georgia,AIR GEORGIA,Georgia
GRI,Air Cargo Center,,S?o Tom¨¦ and Pr¨ªncipe
GRL,Air Greenland,GREENLAND,Denmark
GRO,Allegro,ALLEGRO,Mexico
GRR,Agroar - Trabalhos A¨¦reos,AGROAR,Portugal
GRX,Aircompany Grodno,GRODNO,Belarus
GSP,Airlift Alaska,GREEN SPEED,United States
GSV,Agrocentr-Avia,AGRAV,Kazakhstan
GTC,Altin Havayolu Tasimaciligi Turizm Ve Ticaret,GOLDEN WINGS,Turkey
GTI,Atlas Air,GIANT,United States
GTP,Aerotaxi Grupo Tampico,GRUPOTAMPICO,Mexico
GUA,Aerotaxis de Aguascalientes,AGUASCALIENTES,Mexico
GUY,Air Guyane,GREEN BIRD,French Guiana
GVI,Air Victoria Georgia,IRINA,Georgia
HAD,Air d'Ayiti,HAITI AVIA,Haiti
HAH,Air Comores International,AIR COMORES,Comoros
HAT,Air Taxi,TAXI BIRD,France
HEI,Aerohein,AEROHEIN,Chile
HGH,Atlantic Air Lift,HIGHER,France
HID,Aviaci¨®n Ejecutiva De Hildago,EJECUTIVA HIDALGO,Mexico
HJA,Air Haiti,AIRHAITI,Haiti
HLN,Air Holland,ORANGE,Netherlands
HJT,Al Rais Cargo,AL-RAIS CARGO,United Arab Emirates
HKH,Air-Invest,HAWKHUNGARY,Hungary
HMA,Air Tahoma,TAHOMA,United States
HMT,Air Nova,HAMILTON,United Kingdom
HOM,Aero Homex,AERO HOMEX,Mexico
HPO,Almiron Aviation,ALMIRON,Uganda
HQO,Avinor,,Norway
HYR,Airlink Airways,HIGHFLYER,Ireland
HZT,Air Horizon,HORIZON TOGO,Togo
IAE,AC Insat-Aero,,Russia
ICM,Air Inter Cameroun,INTER-CAMEROUN,Cameroon
IFI,Air Lift,HELLAS LIFT,Greece
IKM,Aero Survey,EASY SHUTTLE,Ghana
ILK,Aero Airline,ILEK,Kazakhstan
IME,Airtime Charters,AIRTIME,United Kingdom
IMN,Aerotaxis Cimarron,TAXI CIMARRON,Mexico
INA,Aero Internacional,AERO-NACIONAL,Mexico
ING,Aeroingenieria,AEROINGE,Chile
INO,Aeroservicios Intergrados de Norte,INTENOR,Mexico
IPL,Airpull Aviation,IPULL,Spain
IRD,Arvand Airlines,ARVAND,Iran
IRH,Atlas Aviation Group,ATLAS AVIA,Iran
IRW,Aram Airline,ARAM,Iran
IRX,Aria Tour,ARIA,Iran
ITE,Aerotaxi S.R.O.,AEROTAXI,Czech Republic
ITF,Avita-Servicos A¨¦reos,AIR AVITA,Angola
ITO,Aero Citro,AERO CITRO,Mexico
IVE,Air Executive,COMPANY EXEC,Spain
IWS,Aviainvest,,Russia
JAB,Air Bagan,AIR BAGAN,Myanmar
JAD,Aerojal,AEROJAL,Mexico
JAR,Airlink,AIRLINK,Austria
JEE,Ambjek Air Services,AMBJEK AIR,Nigeria
UTX,Avfinity,,United States
JMR,Alexandair,ALEXANDAIR,Canada
JMX,Air Jamaica Express,JAMAICA EXPRESS,Jamaica
JOA,Air Swift Aviation,,Australia
JOB,Aerojobeni,JOBENI,Mexico
JOL,Atyrau Air Ways,EDIL,Kazakhstan
JPR,Aerosmith Aviation,JASPER,United States
JTS,Arrendamiento de Aviones Jets,AVIONESJETS,Mexico
JUA,Aero Juarez,JUAREZ,Mexico
JZA,Air Canada Jazz,JAZZ,Canada
KAA,Asia Aero Survey and Consulting Engineers,AASCO,Republic of Korea
KAD,Air Kirovograd,AIR KIROVOGRAD,Ukraine
KAM,Air Mach,ICO-AIR,Italy
KAV,Air Kufra,AIRKUFRA,Libya
KEK,Arkhabay,ARKHABAY,Kazakhstan
KFK,Aero Charter Krifka,KRIFKA AIR,Austria
KFT,Air Kraft Mir,AIR KRAFT MIR,Uzbekistan
KGD,Air Concorde,CONCORDE AIR,Bulgaria
KHH,Alexandria Airlines,,Egypt
KIE,Afit,TWEETY,Germany
KKB,Air South,KHAKI BLUE,United States
